id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
122908_690,"Numărător Manual, 6 cifre, 12mm, 12006","Numărător manual cu benzi.

Amprenta conține 6 cifre cu înălțime de 12 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122908___COLOP-12006.jpg,https://www.stampilerapide.ro/p/12006-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",241RON,in stock,122908_690,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,241RON,new,published,,,,,,,
122909_691,"Numărător Manual, 8 cifre, 12mm, 12008","Numărător manual cu benzi.

Amprenta conține 8 cifre cu înălțime de 12 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122909___COLOP-12008.jpg,https://www.stampilerapide.ro/p/12008-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",254RON,in stock,122909_691,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,254RON,new,published,,,,,,,
122899_679,"Numărător Manual, 8 cifre, 7mm, 07008","Numărător manual cu benzi.

Amprenta conține 8 cifre cu înălțime de 7 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122899___COLOP-07008.jpg,https://www.stampilerapide.ro/p/07008-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",135RON,in stock,122899_679,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,135RON,new,published,,,,,,,
122901_681,"Numărător Manual, 12 cifre, 7mm, 07012","Numărător manual cu benzi.

Amprenta conține 12 cifre cu înălțime de 7 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122901___COLOP-07012.jpg,https://www.stampilerapide.ro/p/07012-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",248RON,in stock,122901_681,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,248RON,new,published,,,,,,,
122860_682,"Datieră Manuală, 7mm, 07000","Datieră manuală în format zi/lună/an cu înălțime de 7 mm.

Fiecare bandă conţine numere de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122860___COLOP-07000.jpg,https://www.stampilerapide.ro/p/07000-datiera-manuala/,"Ștampile, Datiere","Stampile Rapide",118RON,in stock,122860_682,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,118RON,new,published,,,,,,,
122902_683,"Numărător Manual, 4 cifre, 9mm, 09004","Numărător manual cu benzi.

Amprenta conține 4 cifre cu înălțime de 9 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122902___COLOP-09004.jpg,https://www.stampilerapide.ro/p/09004-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",81RON,in stock,122902_683,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,81RON,new,published,,,,,,,
122856_676,"Datieră Manuală, 5mm, 05000","Datieră manuală în format zi/lună/an cu înălțime de 5 mm.

Fiecare bandă conţine numere de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122856___COLOP-05000.jpg,https://www.stampilerapide.ro/p/05000-datiera-manuala/,"Ștampile, Datiere","Stampile Rapide",45RON,in stock,122856_676,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,45RON,new,published,,,,,,,
122881_667,"Numărător Manual, 6 cifre, 4mm, 04006","Numărator manual cu benzi.

Amprenta conține 6 cifre cu înălțime de 4 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122881___COLOP-04006.jpg,https://www.stampilerapide.ro/p/04006-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",59RON,in stock,122881_667,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59RON,new,published,,,,,,,
122882_668,"Numărător Manual, 8 cifre, 4mm, 04008","Numărator manual cu benzi.

Amprenta conține 8 cifre cu înălțime de 4 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122882___COLOP-04008.jpg,https://www.stampilerapide.ro/p/04008-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",63RON,in stock,122882_668,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,63RON,new,published,,,,,,,
122883_669,"Numărător Manual, 10 cifre, 4mm, 04010","Numărator manual cu benzi.

Amprenta conține 10 cifre cu înălțime de 4 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122883___COLOP-04010.jpg,https://www.stampilerapide.ro/p/04010-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",121RON,in stock,122883_669,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,121RON,new,published,,,,,,,
122844_670,"Datieră Manuală, 4mm, 04000","Datieră manuală în format zi/lună/an cu înălțime de 4 mm.

Fiecare bandă conţine numere de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122844___COLOP-04000.jpg,https://www.stampilerapide.ro/p/04000-datiera-manuala/,"Ștampile, Datiere","Stampile Rapide",33RON,in stock,122844_670,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,33RON,new,published,,,,,,,
122877_662,"Numărător Manual, 8 cifre, 3mm, 03008","Numărător manual cu benzi.

Amprenta conține 8 cifre cu înălțime de 3 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122877___COLOP-03008.jpg,https://www.stampilerapide.ro/p/03008-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",63RON,in stock,122877_662,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,63RON,new,published,,,,,,,
122878_663,"Numărator Manual, 10 cifre, 3mm, 03010","Numărător manual cu benzi.

Amprenta conține 10 cifre cu înălțime de 3 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122878___COLOP-03010.jpg,https://www.stampilerapide.ro/p/03010-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",121RON,in stock,122878_663,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,121RON,new,published,,,,,,,
122879_664,"Numărator Manual, 12 cifre, 3mm, 03012","Numărător manual cu benzi.

Amprenta conține 12 cifre cu înălțime de 3 mm.

Fiecare bandă conţine numere de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122879___COLOP-03012.jpg,https://www.stampilerapide.ro/p/03012-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",123RON,in stock,122879_664,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,123RON,new,published,,,,,,,
122840_665,"Datieră Manuală, 3mm, 03000","Datieră manuală în format zi/lună/an cu înălțime de 3 mm.

Fiecare bandă conţine numere de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122840___COLOP-03000.jpg,https://www.stampilerapide.ro/p/03000-datiera-manuala/,"Ștampile, Datiere","Stampile Rapide",32RON,in stock,122840_665,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,32RON,new,published,,,,,,,
122876_661,"Numărător Manual, 6 cifre, 3mm, 03006","Numărător manual cu benzi.

Amprenta conține 6 cifre cu înălțime de 3 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122876___COLOP-03006.jpg,https://www.stampilerapide.ro/p/03006-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",59RON,in stock,122876_661,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59RON,new,published,,,,,,,
122396_594,"Numărător Profesional, 8 cifre, 4mm, Classic 2008","Amprenta conține 8 cifre cu înălțime de 4 mm.

Fiecare bandă conţine cifre de la 0 la 9.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122396___COLOP-Classic-2008-Microban-1.jpg,https://www.stampilerapide.ro/p/classic-2008-numarator/,"Ștampile, Numărătoare, Profesionale, Classic Line","Stampile Rapide",253RON,in stock,122396_594,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,253RON,new,published,,,,,,,
122912_721,"Numărător Manual, 4 cifre, 15mm, 15004","Numărător manual cu benzi.

Amprenta conține 4 cifre cu înălțime de 15 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122912___COLOP-15004.jpg,https://www.stampilerapide.ro/p/15004-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",182RON,in stock,122912_721,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,182RON,new,published,,,,,,,
122884_718,"Numărător Manual, 12 cifre, 4mm, 04012","Numărător manual cu benzi.

Amprenta conține 12 cifre cu înălțime de 4 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122884___COLOP-04012.jpg,https://www.stampilerapide.ro/p/04012-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",123RON,in stock,122884_718,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,123RON,new,published,,,,,,,
122913_694,"Numărător Manual, 6 cifre, 15mm, 15006","Numărător manual cu benzi.

Amprenta conține 6 cifre cu înălțime de 15 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122913___COLOP-15006.jpg,https://www.stampilerapide.ro/p/15006-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",241RON,in stock,122913_694,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,241RON,new,published,,,,,,,
122900_680,"Numărător Manual, 10 cifre, 7mm, 07010","Numărător manual cu benzi.

Amprenta conține 10 cifre cu înălțime de 7 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122900___COLOP-07010.jpg,https://www.stampilerapide.ro/p/07010-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",202RON,in stock,122900_680,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,202RON,new,published,,,,,,,
122893_674,"Numărător Manual, 10 cifre, 5mm, 05010","Numărător manual cu benzi.

Amprenta conține 10 cifre cu înălțime de 5 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122893___COLOP-05010.jpg,https://www.stampilerapide.ro/p/05010-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",121RON,in stock,122893_674,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,121RON,new,published,,,,,,,
122894_675,"Numărător Manual, 12 cifre, 5mm, 05012","Numărător manual cu benzi.

Amprenta conține 12 cifre cu înălțime de 5 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122894___COLOP-05012.jpg,https://www.stampilerapide.ro/p/05012-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",123RON,in stock,122894_675,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,123RON,new,published,,,,,,,
122896_677,"Numărător Manual, 4 cifre, 7mm, 07004","Numărător manual cu benzi.

Amprenta conține 4 cifre cu înălțime de 7 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122896___COLOP-07004.jpg,https://www.stampilerapide.ro/p/07004-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",81RON,in stock,122896_677,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,81RON,new,published,,,,,,,
122890_672,"Numărător Manual, 6 cifre, 5mm, 05006","Numărător manual cu benzi.

Amprenta conține 6 cifre cu înălțime de 5 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122890___COLOP-05006.jpg,https://www.stampilerapide.ro/p/05006-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",59RON,in stock,122890_672,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59RON,new,published,,,,,,,
122891_673,"Numărător Manual, 8 cifre, 5mm, 05008","Numărător manual cu benzi.

Amprenta conține 8 cifre cu înălțime de 5 mm.

Fiecare bandă conţine cifre de la 0 la 9.

Necesită o tuşieră separată.",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122891___COLOP-05008.jpg,https://www.stampilerapide.ro/p/05008-numarator-manual/,"Ștampile, Numărătoare","Stampile Rapide",63RON,in stock,122891_673,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,63RON,new,published,,,,,,,
